Cod_Exp_Port_PortBeach_Foggy_TypeTwo_DismantleActions[0].ActionName||探索
COD_Nc_PortBeach_Dike_CardDescription||表面生长着血色的囊状物。
COD_Nc_PortBeach_Dike_On_CardDescription||大量液体倾泻而出，流入海洋。
Cod_Nc_PortBeach_DriftBox_TypeFour_CardDescription||漂流至岸上的集装箱。
Cod_Nc_PortBeach_DriftBox_TypeOne_CardDescription||海面上有物品漂浮。
Cod_Nc_PortBeach_DriftBox_TypeThree_CardDescription||海面上有物品漂浮。
Cod_Nc_PortBeach_DriftBox_TypeTwo_CardDescription||海面上有物品漂浮。
COD_Nc_PortBeach_SandSource_CardDescription||夹杂着红色的颗粒。
COD_Nc_PortBeach_SandSource_CardInteractions[0].ActionName||挖掘
COD_Nc_PortBeach_SandSource_DismantleActions[0].ActionName||收集沙子
COD_Nc_PortBeach_SandSource_DismantleActions[1].ActionName||制作沙堡
Cod_Nc_PortBeach_Sea_CardDescription||水中悬浮着大量不明漂浮物。
Cod_Nc_PortBeach_Sea_CardInteractions[0].ActionName||插鱼
Cod_Nc_PortBeach_Sea_CardInteractions[0].ProducedCards[0].CollectionMessages[0]||No luck...
Cod_Nc_PortBeach_Sea_CardInteractions[1].ActionName||钓鱼
Cod_Nc_PortBeach_Sea_CardInteractions[1].ProducedCards[0].CollectionMessages[0]||No luck...
Cod_Nc_PortBeach_Sea_CardInteractions[2].ActionName||钓鱼
Cod_Nc_PortBeach_Sea_CardInteractions[2].ProducedCards[0].CollectionMessages[0]||No luck...
Cod_Nc_PortBeach_Sea_CardInteractions[3].ActionName||装入
Cod_Nc_PortBeach_Sea_CardInteractions[4].ActionName||放置
Cod_Nc_PortBeach_Sea_CardInteractions[5].ActionName||投掷！
Cod_Nc_PortBeach_Sea_DismantleActions[0].ActionName||饮用
Cod_Nc_PortBeach_Sea_DismantleActions[1].ActionName||潜水
Cod_Nc_PortBeach_Sea_DismantleActions[1].ProducedCards[9].CollectionMessages[0]||You found nothing!
Cod_Nc_PortBeach_Sea_DismantleActions[2].ActionName||洗澡
Cod_Nc_PortBeach_Sea_DismantleActions[3].ActionDescription||这将会结束游戏
Cod_Nc_PortBeach_Sea_DismantleActions[3].ActionLog.LogText||I went back to the depths of the ocean.
Cod_Nc_PortBeach_Sea_DismantleActions[3].ActionName||返回大海
Cod_Nc_PortBeach_Sea_SpecialDurability1.CardStatName||Sea Damage
COD_Nc_BrokenPort_Container_TypeFour_CardDescription||重型货箱，高度密封。
COD_Nc_BrokenPort_Container_TypeFour_CardInteractions[0].FailMessage||锁已经被打开了
COD_Nc_BrokenPort_Container_TypeFour_ActionName||打开
COD_Nc_BrokenPort_Container_TypeFour_FadeMessage||锁闭合的很紧
COD_Nc_BrokenPort_Container_TypeFour_FailMessage||集装箱锁的很紧
COD_Nc_BrokenPort_Container_TypeOne_CardDescription||重型货箱，高度密封。
COD_Nc_BrokenPort_Container_TypeOne_CardInteractions[0].FailMessage||锁已经被打开了
COD_Nc_BrokenPort_Container_TypeOne_ActionName||打开
COD_Nc_BrokenPort_Container_TypeOne_FadeMessage||锁闭合的很紧
COD_Nc_BrokenPort_Container_TypeOne_FailMessage||集装箱锁的很紧
COD_Nc_BrokenPort_Container_TypeThree_CardDescription||重型货箱，高度密封。
COD_Nc_BrokenPort_Container_TypeThree_CardInteractions[0].FailMessage||锁已经被打开了
COD_Nc_BrokenPort_Container_TypeThree_ActionName||打开
COD_Nc_BrokenPort_Container_TypeThree_FadeMessage||锁闭合的很紧
COD_Nc_BrokenPort_Container_TypeThree_FailMessage||集装箱锁的很紧
COD_Nc_BrokenPort_Container_TypeTwo_CardDescription||重型货箱，高度密封。
COD_Nc_BrokenPort_Container_TypeTwo_CardInteractions[0].FailMessage||锁已经被打开了
COD_Nc_BrokenPort_Container_TypeTwo_ActionName||打开
COD_Nc_BrokenPort_Container_TypeTwo_FadeMessage||锁闭合的很紧
COD_Nc_BrokenPort_Container_TypeTwo_FailMessage||集装箱锁的很紧
Cod_Nc_Port_PortBeach_LifeBelt_Disembarkation_CardDescription||停靠在岸边的救生圈，摸起来已经有些泄气了。
Cod_Nc_Port_PortBeach_LifeBelt_Disembarkation_CardInteractions[0].ActionName||处理
Cod_Nc_Port_PortBeach_LifeBelt_TyprOne_CardDescription||不远处有救生圈随波漂浮。
Cod_Nc_Port_PortBeach_LifeBelt_TyprOne_CardInteractions[0].ActionName||拖拽
Cod_Nc_Port_PortBeach_LifeBelt_TypeTwo_CardDescription||不远处有救生圈随波漂浮。
Cod_Nc_Port_PortBeach_LifeBelt_TypeTwo_CardInteractions[0].ActionName||拖拽
Cod_Path_PortBeachToPort_CardDescription||一条通往港口的小路。
Cod_Path_PortBeachToPort_DismantleActions[0].ActionName||前往
Cod_Path_PortBeachToPort_DismantleActions[0].FadeMessage||前往中..
Cod_Path_Port_PortBeachToPort_Infected_CardDescription||大量红色植株密布在小路之间。
Cod_Path_Port_PortBeachToPort_Infected_DismantleActions[0].ActionName||前往
Cod_Path_Port_PortBeachToPort_Infected_DismantleActions[0].FadeMessage||前往中..
T-R3AAbq7rRPW7wfAiX0PW+9Shpn0=||船舱内部
T-BNm9dvRi7QCwBM5UcYZ8HlW9/to=||船舱
T-vVZtKGOGi/vFaDprPOrTJNbYom8=||港口上有危险的东西，我必须小心行事,目前来看，船上是安全的
T-catPEGy4SOnaeiNDZdQ7z6MH3XA=||港口危险
T-RTYHMqbYLFVUocMG5rX/6HuXzIA=||我该小心行事
T-ZD6Lz9T8ayD+gyG19B7zUFngkTI=||照照片
T-5Jb9IBNtS7eCjrsKuSWxvZdyCOQ=||Bar
T-RqgIXEIm47e1vLUdlCqAEMux7o8=||SeaView
T-Njhq0Nj3mq1ciedYdL8zrZz+DbM=||ReturnCabins
T-hEvCvTWc3Zer48dCzZUIJgQ8zHM=||船外风暴中片刻的安宁。
T-I5yldnr6yWQVk0ZM4CvEVNasB6k=||Box
T-zeWJCWBfqPfYaO3yELrnGZcQodk=||YoYo
T-iMyIkE5gOe/8aMBPDfRSLSlewl4=||ExploreComplete
COD_Nc_ExerciseEquipment_LevelOne_CardDescription||提起来很重。
COD_Nc_ExerciseEquipment_LevelOne_CardName||哑铃
COD_Nc_ExerciseEquipment_LevelOne_DismantleActions[0].ActionName||锻炼
T-xOZEdoUmpZlMG1TuqCMNV3t+134=||邮轮酒吧
COD_Trunk_CardDescription||表面积满灰尘。
T-SmpIPeCF9FBVReq95v2Ndd9NRw4=||大木箱
T-+HwHw+LXnXl+/7FwS13hN4Wklsw=||放置
COD_TrunkPlaced_CardDescription||表面积满灰尘。
COD_TrunkPlaced_DismantleActions[0].ActionName||Pick Up
T-yn7vAMTIBO+s1DafEkG51GRanxY=||柜子
COD_BedWooden_CardDescription||A nice and comfortable wooden bed. My back will thank me.
T-4iR35tfA0OcqeBnfuz4LZ0xAB/A=||船舱床位
COD_BedWooden_DismantleActions[0].ActionName||Nap
COD_BedWooden_DismantleActions[0].FadeMessage||Taking a nap...
COD_BedWooden_DismantleActions[0].StatInterruptions[1].Notification||I'm too thirsty to sleep...
COD_BedWooden_DismantleActions[0].StatInterruptions[2].Notification||I'm too hot to sleep...
COD_BedWooden_DismantleActions[0].StatInterruptions[3].Notification||I'm too cold to sleep...
COD_BedWooden_DismantleActions[0].StatInterruptions[4].Notification||I'm losing too much blood...
COD_BedWooden_DismantleActions[0].StatInterruptions[5].Notification||I'm not feeling well...
COD_BedWooden_DismantleActions[0].StatInterruptions[6].Notification||I'm not feeling well...
COD_BedWooden_DismantleActions[1].ActionName||Sleep
COD_BedWooden_DismantleActions[1].FadeMessage||Sleeping...
COD_BedWooden_DismantleActions[1].StatInterruptions[1].Notification||I'm too thirsty to sleep...
COD_BedWooden_DismantleActions[1].StatInterruptions[2].Notification||I'm too hot to sleep...
COD_BedWooden_DismantleActions[1].StatInterruptions[3].Notification||I'm too cold to sleep...
COD_BedWooden_DismantleActions[1].StatInterruptions[4].Notification||I'm losing too much blood...
COD_BedWooden_DismantleActions[1].StatInterruptions[5].Notification||I'm not feeling well...
COD_BedWooden_DismantleActions[1].StatInterruptions[6].Notification||I'm not feeling well...
T-CSdM6U+51q6/CjmSHZBKFop9xvE=||国际象棋，只能一个人下
T-dwP/2kUuvZfxpaj7+8qCxqvD8UI=||国际象棋
T-xeRaI9LMx3fzOgbbs90fRNP/Ps4=||独自下棋
T-KHKX3vuzsVa6yO97jG7Kohm0GgI=||各类器械散落各处，不少沾染血色。
T-79OkOKPvJrmw2q2a0JdrbbpfDX8=||邮轮健身房
T-ozUIEVP+3zNCneV5CZEPHofIygo=||锻炼
T-/Lb58txYvJtyvvSe3pJ8ztTtV1Y=||甲板
T-oWLi8uUtjV3WpoysEoTCJDSJSUU=||观海
T-zsNcGipy4Coqz0P5WbOoFB0XdJo=||离开船舱
T-mfFvUEHzeQh6RB1zuTN9YSpGa6w=||前往中
T-jV/G/ksYEYkny2cnY39MvAKN3TE=||破旧船舱
T-HUxk8WyH3CzjrIy6Dfg8b6zkDrE=||鱼类散落遍布，红色遍布整个墙体。
T-8KA92wE/3fu24dsnhHqgGeem6f4=||海王
Cod_Env_Port_SeaKing_Forecourt_CardDescription||四周寂静无声，钢筋铁皮锈迹遍布。\n\n附近的标识牌写着：海王工业。
Cod_Env_Port_SeaKing_Forecourt_CardName||海王前院
T-1tg16GOBjlHxFYmym4dB7zOYutY=||残缺不全的鱼类散落各处，加工器械随处可见。
T-G2RTiSRzpGfQc3LUXrBavCAxZHo=||4
T-rDR41po8gfpi5g9cNpYWWk5easQ=||5
T-wd/ZbuqMwrYnhSdbyjisJhJW4ng=||6
Cod_Exp_Port_SeaKing_ExplorationResults[0].Action.ActionName||7
Cod_Exp_Port_SeaKing_Forecourt_CardDescription||四周寂静无声，钢筋铁皮锈迹遍布。\n\n附近的标识牌写着：海王工业。
Cod_Exp_Port_SeaKing_Forecourt_DismantleActions[0].ActionName||探索
Cod_Exp_Port_SeaKing_Forecourt_ExplorationResults[0].Action.ActionName||YoYo_StepOne
COD_Nc_SeaKing_ProcessingEquipment_TypeFour_CardDescription||油污与血迹遍布。
COD_Nc_SeaKing_ProcessingEquipment_TypeFour_CardInteractions[0].ActionName||拆解
COD_Nc_SeaKing_ProcessingEquipment_TypeFour_CardName||器械
COD_Nc_SeaKing_ProcessingEquipment_TypeFour_ActionName||搜刮
COD_Nc_SeaKing_ProcessingEquipment_TypeFour_FadeMessage||扫荡一空
COD_Nc_SeaKing_ProcessingEquipment_TypeFour_FailMessage||空无一物
COD_Nc_SeaKing_ProcessingEquipment_TypeOne_CardDescription||油污与血迹遍布。
COD_Nc_SeaKing_ProcessingEquipment_TypeOne_CardInteractions[0].ActionName||拆解
COD_Nc_SeaKing_ProcessingEquipment_TypeOne_CardName||器械
COD_Nc_SeaKing_ProcessingEquipment_TypeOne_ActionName||搜刮
COD_Nc_SeaKing_ProcessingEquipment_TypeOne_FadeMessage||扫荡一空
COD_Nc_SeaKing_ProcessingEquipment_TypeOne_FailMessage||空无一物
COD_Nc_SeaKing_ProcessingEquipment_TypeThree_CardDescription||油污与血迹遍布。
COD_Nc_SeaKing_ProcessingEquipment_TypeThree_CardInteractions[0].ActionName||拆解
COD_Nc_SeaKing_ProcessingEquipment_TypeThree_CardName||器械
COD_Nc_SeaKing_ProcessingEquipment_TypeThree_ActionName||搜刮
COD_Nc_SeaKing_ProcessingEquipment_TypeThree_FadeMessage||扫荡一空
COD_Nc_SeaKing_ProcessingEquipment_TypeThree_FailMessage||空无一物
COD_Nc_SeaKing_ProcessingEquipment_TypeTwo_CardDescription||油污与血迹遍布。
COD_Nc_SeaKing_ProcessingEquipment_TypeTwo_CardInteractions[0].ActionName||拆解
COD_Nc_SeaKing_ProcessingEquipment_TypeTwo_CardName||器械
COD_Nc_SeaKing_ProcessingEquipment_TypeTwo_ActionName||搜刮
COD_Nc_SeaKing_ProcessingEquipment_TypeTwo_FadeMessage||扫荡一空
COD_Nc_SeaKing_ProcessingEquipment_TypeTwo_FailMessage||空无一物
Cod_Path_Port_SeaKingForecourtToPort_CardDescription||返回港口区域。
Cod_Path_Port_SeaKingForecourtToPort_DismantleActions[0].ActionName||前往
Cod_Path_Port_SeaKingForecourtToPort_DismantleActions[0].FadeMessage||前往中..
Cod_Path_Port_SeaKingForecourtToSeaKing_CardDescription||四周寂静无声，钢筋铁皮锈迹遍布。\n\n附近的标识牌写着：海王工业。
Cod_Path_Port_SeaKingForecourtToSeaKing_DismantleActions[0].ActionName||前往
Cod_Path_Port_SeaKingForecourtToSeaKing_DismantleActions[0].FadeMessage||移动中
T-05cPDTEtr+yw44SgHnVPOJvRdxM=||返回工厂前院。
COD_cod_Mangroves_CardDescription||可以钓鱼的小洞
COD_Sea_Mangroves_CardInteractions[0].ActionName||Spear Fish
COD_Sea_Mangroves_CardInteractions[0].ProducedCards[0].CollectionMessages[0]||No luck...
COD_Sea_Mangroves_CardInteractions[1].ActionName||Fish
COD_Sea_Mangroves_CardInteractions[1].ProducedCards[0].CollectionMessages[0]||No luck...
COD_Sea_Mangroves_CardInteractions[2].ActionName||Fish
COD_Sea_Mangroves_CardInteractions[2].ProducedCards[0].CollectionMessages[0]||No luck...
COD_Sea_Mangroves_CardInteractions[3].ActionName||Fill
COD_Sea_Mangroves_CardInteractions[4].ActionName||Boom!
COD_cod_Mangroves_CardName||钓鱼洞
COD_Sea_Mangroves_DismantleActions[0].ActionName||Drink
COD_Sea_Mangroves_DismantleActions[2].ActionName||Wash yourself
COD_Sea_Mangroves_SpecialDurability1.CardStatName||Sea Damage
T-2H8H2DGatwafUSXYmpBpA1cc55U=||嘿，我送你几本书，这可是聪明人才能看得懂的书，我觉得你就是聪明人，所以才送你
T-hxa6s6GcvulPQEsBqs5eGDrXaIA=||没错，我是聪明人
T-BTARDeQEjXfKqyWrzZehfC7KXT0=||嘿，送你个礼物
T-j9cYKhMFzC6m/pqIso4FkYHFUwc=||现在，你已经获得我的基本信任，这个东西你应该会用的到，我希望你用我们工具做出的子弹打向我们的敌人和丧尸，而不是打向我们。别紧张，我开玩笑的
T-LP4J0XZTCkbe/OoDBMouVLljFNE=||几本关于弹药学技术的书，虽然我可以学会制作弹药的知识，但制作子弹还需要弹药制作台，跟救世军搞好关系应该就会弄到弹药制作台
T-tMZdDWx6h0kvLV22HFbpj58EhgI=||弹药学技能书
T-UDSqqQn+W048OGcWgjgrit/fCkg=||普通学习
T-KXKb8DyP7X2AyJAuS4bubqbpOkU=||内卷学习
T-GJm0gznPp9UX3YQFgzkby/pr618=||一个神秘小镇
T-VOTttUKYiXm8q6tOl4VEqtp+ktw=||大建筑废墟
T-evukyTAHVExy9ZiMzagQcRU03so=||垃圾箱
T-93El4YIi132jn5AShCLie0bSbic=||到神秘边境
T-c+C4SYnSkUF8hyN7YoiDXJuTEL0=||神秘边境
T-O45DwnHWID4tKEQD8CbV+NLXpOg=||移动到神秘边境
T-NVnXrM8ANglxlhyhiYmtwGFAicA=||search
T-h96G/AVym/jFJ0fAudofuaGlzbU=||附近有僵尸，这有个大钟，那接下来怎么办？
T-JCv8NHsrKCx9NIOA9rSL3/lCgKk=||钟楼
T-MAehjB1eFGKEgiDDZkjlnIq8q1Q=||敲钟
T-smZ3uRyxLAFAdpIF9TA466WJLvU=||神秘的边境
COD_SecretValley_CardDescription||A lush green valley, surrounded by cliffs and jungles.
T-I6+T4TKsTLxjHxMnxTJ4te28WMo=||神秘的边境，似乎链接着什么地方
T-IoA6KjQ+Wy/6RwVyJ7TIoRe9vlQ=||神秘谷
T-+WoFdsHP3sKvy9bIQeyYeTKrOMs=||我可以直接挖，但是用斧头或铲子的话，我应该挖掘的更彻底，发现更多有用的东西
T-fAkC6Vd6LQsAxWP+tlGYsNFCSgg=||深度挖掘
COD_Debris_DismantleActions[0].ActionName||Clear
T-JhmRCmBNYLtbNKHjUF6Ejs/Q2pk=||建筑废墟
T-r97Mq7+V2I+peB1QQqnNZkRabvQ=||破旧的箱子
T-cb8I8dh68mbwOsFxpqc8/v+gkRU=||破箱子
COD_StoveExtinguished_CardDescription||I should be able to light it with some lit tinder.
COD_StoveExtinguished_CardInteractions[0].ActionName||Feed Coconut
COD_StoveExtinguished_CardInteractions[1].ActionName||Feed Firewood
COD_StoveExtinguished_CardInteractions[2].ActionName||Feed Fuel
COD_StoveExtinguished_CardInteractions[3].ActionName||Feed Charcoal
COD_StoveExtinguished_CardInteractions[4].ActionName||Feed Leaves
COD_StoveExtinguished_CardInteractions[5].ActionName||Light Fire
COD_StoveExtinguished_CardInteractions[6].ActionName||Demolish
COD_cod_Extinguished_CardName||砖炉
COD_StoveExtinguished_DismantleActions[0].ActionName||Take Charcoal and Ash
COD_StoveExtinguished_DismantleActions[0].RequiredReceivingDurabilities.FailMessage||Charcoal not ready yet.
COD_Stove_CardDescription||I can cook and smoke food here.
COD_Stove_CardInteractions[0].ActionName||Feed Coconut
COD_Stove_CardInteractions[1].ActionName||Feed Firewood
COD_Stove_CardInteractions[2].ActionName||Feed Fuel
COD_Stove_CardInteractions[3].ActionName||Feed Charcoal
COD_Stove_CardInteractions[4].ActionName||Light Tinder
COD_Stove_CardInteractions[5].ActionName||Feed Leaves
T-7lQFeXIvSB5NoL67QFyw2LLjbMc=||点燃的砖炉
COD_Stove_CookingRecipes[0].ActionName||Bat
COD_Stove_CookingRecipes[1].ActionName||Bird
COD_Stove_CookingRecipes[2].ActionName||Bird Smoked
COD_Stove_CookingRecipes[2].CustomCookingText||Smoked in {0}
COD_Stove_CookingRecipes[3].ActionName||Boar
COD_Stove_CookingRecipes[4].ActionName||Boar Smoked
COD_Stove_CookingRecipes[4].CustomCookingText||Smoked in {0}
COD_Stove_CookingRecipes[5].ActionName||Boiling Citronella Mix
COD_Stove_CookingRecipes[6].ActionName||Boiling Glue
COD_Stove_CookingRecipes[7].ActionName||Boiling Jasmine Mix
COD_Stove_CookingRecipes[8].ActionName||Boiling Rice
COD_Stove_CookingRecipes[9].ActionName||Boiling Salt
COD_Stove_CookingRecipes[9].CannotCookText||Not enough salt water...
COD_Stove_CookingRecipes[10].ActionName||Boiling Sap
COD_Stove_CookingRecipes[10].CannotCookText||Not enough sap...
COD_Stove_CookingRecipes[12].ActionName||Boiling Water
COD_Stove_CookingRecipes[11].ActionName||Boiling Water
COD_Stove_CookingRecipes[16].ActionName*||Boiling Yam
COD_Stove_CookingRecipes[13].ActionName||Boiling Yam
COD_Stove_CookingRecipes[14].ActionName||Bonefish
COD_Stove_CookingRecipes[15].ActionName||Bonefish Smoked
COD_Stove_CookingRecipes[15].CustomCookingText||Smoked in {0}
COD_Stove_CookingRecipes[16].ActionName||Butter Baked Oysters
COD_Stove_CookingRecipes[17].ActionName||Candied Ginger
COD_Stove_CookingRecipes[18].ActionName||Charred Remains
COD_Stove_CookingRecipes[18].CustomCookingText||Burned in {0}
COD_Stove_CookingRecipes[20].ActionName||Coconut Fish
COD_Stove_CookingRecipes[21].ActionName||Coconut Meat
COD_Stove_CookingRecipes[22].ActionName||Coffee
COD_Stove_CookingRecipes[23].ActionName||Conch Meat
COD_Stove_CookingRecipes[24].ActionName||Cook Jerrycan
COD_Stove_CookingRecipes[25].ActionName||Crab
COD_Stove_CookingRecipes[19].ActionName||Drunken Crab
COD_Stove_CookingRecipes[80].ActionName||Dry Chilies
COD_Stove_CookingRecipes[80].CustomCookingText||Drying...
COD_Stove_CookingRecipes[79].ActionName||Dry Cinchona Bark
COD_Stove_CookingRecipes[79].CustomCookingText||Drying...
COD_Stove_CookingRecipes[81].ActionName||Dry Ginger
COD_Stove_CookingRecipes[81].CustomCookingText||Drying...
COD_Stove_CookingRecipes[82].ActionName||Dry Spider Lily
COD_Stove_CookingRecipes[82].CustomCookingText||Drying...
COD_Stove_CookingRecipes[83].ActionName||Dry Kava
COD_Stove_CookingRecipes[83].CustomCookingText||Drying...
COD_Stove_CookingRecipes[26].ActionName||Egg
COD_Stove_CookingRecipes[27].ActionName||Fish N Chips
COD_Stove_CookingRecipes[28].ActionName||Fish Omelette
COD_Stove_CookingRecipes[29].ActionName||Fish Scraps
COD_Stove_CookingRecipes[30].ActionName||Fish Slices
COD_Stove_CookingRecipes[31].ActionName||Flatbread
COD_Stove_CookingRecipes[32].ActionName||Fried Bananas
COD_Stove_CookingRecipes[40].ActionName*||Fried Puffballs
COD_Stove_CookingRecipes[33].ActionName||Glue Heat Up
COD_Stove_CookingRecipes[34].ActionName||Goat
COD_Stove_CookingRecipes[35].ActionName||Goat Smoked
COD_Stove_CookingRecipes[35].CustomCookingText||Smoked in {0}
COD_Stove_CookingRecipes[36].ActionName||Goat Stew
COD_Stove_CookingRecipes[37].ActionName||Goatfish
COD_Stove_CookingRecipes[38].ActionName||Goatfish Smoked
COD_Stove_CookingRecipes[38].CustomCookingText||Smoked in {0}
COD_Stove_CookingRecipes[39].ActionName||Grouper
COD_Stove_CookingRecipes[40].ActionName||Grouper Smoked
COD_Stove_CookingRecipes[40].CustomCookingText||Smoked in {0}
COD_Stove_CookingRecipes[41].ActionName||Heating Up Glue
COD_Stove_CookingRecipes[42].ActionName||Herring
COD_Stove_CookingRecipes[43].ActionName||Honey Candy
COD_Stove_CookingRecipes[44].ActionName||Honey Glazed Pork
COD_Stove_CookingRecipes[45].ActionName||Island Chicken
COD_Stove_CookingRecipes[46].ActionName||Lizard
COD_Stove_CookingRecipes[47].ActionName||Lizard Fry
COD_Stove_CookingRecipes[48].ActionName||Macaque
COD_Stove_CookingRecipes[49].ActionName||Macaque Skewers
COD_Stove_CookingRecipes[50].ActionName||Macaque Smoked
COD_Stove_CookingRecipes[50].CustomCookingText||Smoked in {0}
COD_Stove_CookingRecipes[51].ActionName||Make Lye
COD_Stove_CookingRecipes[62].ActionName*||Make Oil
COD_Stove_CookingRecipes[52].ActionName||Make Oil
COD_Stove_CookingRecipes[53].ActionName||Make Soap
COD_Stove_CookingRecipes[54].ActionName||Monitor
COD_Stove_CookingRecipes[55].ActionName||Monitor Smoked
COD_Stove_CookingRecipes[55].CustomCookingText||Smoked in {0}
COD_Stove_CookingRecipes[56].ActionName||Mouse
COD_Stove_CookingRecipes[57].ActionName||Mudskipper
COD_Stove_CookingRecipes[58].ActionName||Oyster
COD_Stove_CookingRecipes[59].ActionName||Parrotfish
COD_Stove_CookingRecipes[60].ActionName||Parrotfish Smoked
COD_Stove_CookingRecipes[60].CustomCookingText||Smoked in {0}
COD_Stove_CookingRecipes[61].ActionName||Pork Feast
COD_Stove_CookingRecipes[62].ActionName||Prawns
COD_Stove_CookingRecipes[63].ActionName||Protein Bars
COD_Stove_CookingRecipes[64].ActionName||Sago Cake
COD_Stove_CookingRecipes[65].ActionName||Sago Flatbread
COD_Stove_CookingRecipes[66].ActionName||Sago Slime
COD_Stove_CookingRecipes[67].ActionName||Scrappy Soup
COD_Stove_CookingRecipes[70].ActionName||Seahound
COD_Stove_CookingRecipes[68].ActionName||Shark
COD_Stove_CookingRecipes[69].ActionName||Shark Smoked
COD_Stove_CookingRecipes[71].ActionName||Snake
COD_Stove_CookingRecipes[72].ActionName||Soft Conch Meat
COD_Stove_CookingRecipes[73].ActionName||Threadfin
COD_Stove_CookingRecipes[74].ActionName||Threadfin Smoked
COD_Stove_CookingRecipes[74].CustomCookingText||Smoked in {0}
COD_Stove_CookingRecipes[75].ActionName||Tropical Almonds
COD_Stove_CookingRecipes[76].ActionName||Urchin
COD_Stove_CookingRecipes[77].ActionName||Yam Curry
COD_Stove_CookingRecipes[85].ActionName||Egg Fried Rice
COD_Stove_CookingRecipes[78].ActionName||Yam Jam
COD_Stove_DismantleActions[0].ActionName||Take Embers
COD_Stove_DismantleActions[0].RequiredReceivingDurabilities.FailMessage||Charcoal not ready yet.
COD_Stove_DismantleActions[1].ActionName||Extinguish Fire
T-vVml4bKFHx/Fj/YMLIJgpFAc3B4=||用斧头或铲子才能挖动
T-VEh/fFQe/G+M7BShijWqaF9i3JA=||挖掘
T-5BYWui4GSKtC3e8ZYXZRCp52VUI=||石块堆
COD_Bp_Stove_BlueprintFinishedLog.LogText||I built a clay stove.
COD_Bp_Stove_CardDescription||A perfect rustic Kitchen with 4 slots to cook and the ability to smoke food.
COD_cod_Stove_CardName||砖炉
COD_cod_Stove_UnlockConditionsDesc||需要红砖
T-OEjsWrQzIkPZ5AoWi/6qmFkmNLM=||一个瞭望塔，我也许能去看看风景放松放松
T-/siTt8pNQB6gmC22ZNMAC76I/88=||破败瞭望塔
T-y0O4zTrNm8eOyaWLO/8+k9xQciw=||欣赏风景
T-vbEAQaCPanKBRhda01/LRwpCnik=||Shabby cabinet
T-CuSky5PBw3Hxmao+8Ofi1xMI+u4=||锯木工具，更高效的将原本锯成木板
T-nofZo5GJ0huPiQiDAyDofMkpH0c=||锯木
T-1jla/I5Dz8o1e9RMKXR3SKXC2NM=||锯木工具
T-REaobKR48syvqc0/j3H6EZGWzgQ=||深入神秘小镇
T-yY0RF3DpfrK5C2lqvlkKtgiOcoA=||深入小镇
T-5LIMeIolezR2zWU/21bf3GiZz+g=||红色的砖房，灰尘在眼前飞扬。
T-UvyfDPiEk+yfGRaRUgXMk+qjkAI=||这个僵尸好像对我有敌意
T-J6vg1juh744IXEC+nVIinmJ5NqM=||站在墙后的僵尸
T-R4N8qKcgWwxiY8aa9CJ6Cqqh/90=||一些骸骨
T-U1fQPvVlhp32jLklRp47MomJISk=||他走过来
T-EwOj/FCxP+u3V+Y09dRQ31hHV4U=||发现一些僵尸
T-npqDRE+63E5wolQJUWgmgyEaK6Y=||他们来了
T-14LSsxwg0SKSx1yqPSaNrKHr6BI=||准备战斗
T-Fw+WjMXEO9qSUaGoRa16+22y+Do=||愿逝者安息
T-ch9Mc/avlvyyXqKlz40gAjS9QQA=||他们复活了
T-lX/LSlbw89xEB5+aVi/EyEPu1FE=||骨头还能用？
T-b91BGFDrZ5x07v9fr+ma0c3oiIk=||一些风干的骸骨
T-SZ7UR5x+5OorHk3h/TX+T/C67ds=||骸骨
T-LgJiOWb5OR+s9urvyLB57VtjC+4=||Continue
T-vtv52AWTPp+ADmOJtzMfrBJlEws=||lajix
T-Gmws76IDXmYMCBCns0HXATZ5fH0=||红砖房
T-oG0eXhuS1tmOfC1GgoSL7Fl2iAk=||神秘小镇内部
T-qy+mP5Fmrk/sk0b9FXTRKn8HgVc=||移动到神秘小镇
T-JD895ughaHx7HMjItPeBCJENP4w=||一个废弃砖房
T-c4x218LzRBUtGbaC4jsNoiFoEjg=||Travelling to the Beach...
T-nAoCo1utVbCmie4RrfyXHebi9PE=||离开红砖房
COD_Event_BigBen_BeatTime_TypeEight_CardDescription||从远处传来钟声的回响..
COD_Event_BigBen_BeatTime_TypeEight_CardName||钟
COD_Event_BigBen_BeatTime_TypeEight_DismantleActions[0].ActionName||继续
COD_Event_BigBen_BeatTime_TypeFive_CardDescription||从远处传来钟声的回响..
COD_Event_BigBen_BeatTime_TypeFive_CardName||钟
COD_Event_BigBen_BeatTime_TypeFive_DismantleActions[0].ActionName||继续
COD_Event_BigBen_BeatTime_TypeFour_CardDescription||从远处传来钟声的回响..
COD_Event_BigBen_BeatTime_TypeFour_CardName||钟
COD_Event_BigBen_BeatTime_TypeFour_DismantleActions[0].ActionName||继续
COD_Event_BigBen_BeatTime_TypeOne_CardDescription||从远处传来钟声的回响..
COD_Event_BigBen_BeatTime_TypeOne_CardName||钟
COD_Event_BigBen_BeatTime_TypeOne_DismantleActions[0].ActionName||继续
COD_Event_BigBen_BeatTime_TypeSeven_CardDescription||从远处传来钟声的回响..
COD_Event_BigBen_BeatTime_TypeSeven_CardName||钟
COD_Event_BigBen_BeatTime_TypeSeven_DismantleActions[0].ActionName||继续
COD_Event_BigBen_BeatTime_TypeSix_CardDescription||从远处传来钟声的回响..
